actual_quadratic_ratio,alpha_bound,alpha_bound_verified,bound_satisfied,carrier_id,contraction_constant,depth,lambda_keep,lambda_up,lambda_up_bound,lambda_up_bound_verified,local_small_load_parameter,predicted_steps_to_numerical_floor,projector_norm,reason,rho_mass,state_index,success,successor_bound_verified,successor_y_norm,theorem_applicable,y_norm
1.192174970111335,3.58457247949109e-07,True,True,mauna-loa-co2,2.0002629613955385,3,1.2454687438882304,8.641073940666206e-08,4.464472983408087e-07,True,0.0011974259962840175,2,1.0000000000000002,,1.2457962540872216,112,True,True,4.2723141349121133e-07,True,0.0005986342892879446
,,,,mauna-loa-co2,,4,1.2452714458218315,2.4107126102825148e-14,,,,,,dual persistent load below admissibility threshold,,112,False,,,False,4.2723141349121133e-07
0.08804761440357996,0.27622226569427516,True,True,mauna-loa-co2,2.0974238076274325,1,0.9112249917030164,0.006146654737741678,0.25170063176545426,True,1.0522728038506417,,1.0,,1.0,113,True,True,0.022161640170822186,True,0.501697749412387
1.2117193967794857,0.0004967491497805117,True,True,mauna-loa-co2,2.0114241849514407,2,1.2321581309432306,0.0001610859848165081,0.0006120735039411941,True,0.04457645901778312,3,1.0,,1.2462345333205473,113,True,True,0.0005951217986266195,True,0.022161640170822186
1.1834678813312542,3.542604446692137e-07,True,True,mauna-loa-co2,2.0002554973037734,3,1.2455633529467796,8.155684324150608e-08,4.4125382727860287e-07,True,0.0011903956492682049,2,1.0000000000000002,,1.2458815910251355,113,True,True,4.1914876651241874e-07,True,0.0005951217986266195
,,,,mauna-loa-co2,,4,1.245417612736543,2.1465727920396764e-14,,,,,,dual persistent load below admissibility threshold,,113,False,,,False,4.1914876651241874e-07
0.08482076477459208,0.27643495945375723,True,True,mauna-loa-co2,2.1004603268643782,1,0.9087106328034309,0.006073233023020141,0.2511993869342145,True,1.0527464137573457,,0.9999999999999999,,1.0,114,True,True,0.021306924110668746,True,0.5011979518455901
1.2294750637444534,0.0004591222405476136,True,True,mauna-loa-co2,2.011315848143495,2,1.2322371041285998,0.00015808593341219053,0.0005657474601334257,True,0.042854954138978794,3,1.0,,1.2461809120756993,114,True,True,0.0005581632553272117,True,0.021306924110668746
1.2011792435522015,3.116243466190485e-07,True,True,mauna-loa-co2,2.0002507718491325,3,1.2454636078959629,7.85819383651393e-08,3.8811678304838224e-07,True,0.0011164664822860795,2,1.0000000000000002,,1.2457759351079407,114,True,True,3.7422285238763726e-07,True,0.0005581632553272117
,,,,mauna-loa-co2,,4,1.2452413166900453,1.9932815013551016e-14,,,,,,dual persistent load below admissibility threshold,,114,False,,,False,3.7422285238763726e-07
0.06981607107224196,0.27576210417195834,True,True,mauna-loa-co2,2.100275745781693,1,0.9088630771275873,0.005964554883993245,0.25062999455290436,True,1.0514602026339137,,1.0000000000000002,,0.9999999999999999,115,True,True,0.01749800151254119,True,0.5006295981590625
1.357638750163983,0.0003095909946059728,True,True,mauna-loa-co2,2.011140299950452,2,1.23082292789464,0.00015290487983743564,0.0003810516944307372,True,0.03519093601046555,3,1.0,,1.2445346644972806,115,True,True,0.00041568190981951106,True,0.01749800151254119
1.3409951207212993,1.7283343123796506e-07,True,True,mauna-loa-co2,2.0002429581251406,3,1.2439670408002264,7.353553492932195e-08,2.149990920084408e-07,True,0.0008314648129364868,2,1.0000000000000002,,1.244269272700195,115,True,True,2.3171249155511163e-07,True,0.00041568190981951106
,,,,mauna-loa-co2,,4,1.2439307461357298,1.7406409188792724e-14,,,,,,dual persistent load below admissibility threshold,,115,False,,,False,2.3171249155511163e-07
0.07891866937020917,0.2752913379410361,True,True,mauna-loa-co2,2.1002862332129366,1,0.9088544142553778,0.005894986631173556,0.2501997476939796,True,1.0505625601720936,,0.9999999999999999,,1.0,116,True,True,0.01974543116477093,True,0.50019970781077
1.2615914107203516,0.0003941807155974389,True,True,mauna-loa-co2,2.0110255491217774,2,1.2306633713483586,0.00014973265042794362,0.00048510376837765265,True,0.03970856655077972,3,1.0000000000000002,,1.2442321108015308,116,True,True,0.0004918718478492497,True,0.01974543116477093
1.2332042336274636,2.4199549836185364e-07,True,True,mauna-loa-co2,2.000238010050175,3,1.2436830380436954,7.053491607861215e-08,3.009656965955682e-07,True,0.0009838607661416857,2,1.0000000000000004,,1.2439790471059797,116,True,True,2.9835886069122306e-07,True,0.0004918718478492497
,,,,mauna-loa-co2,,4,1.2436661245053289,1.6010255189929876e-14,,,,,,dual persistent load below admissibility threshold,,116,False,,,False,2.9835886069122306e-07
0.07944452346863852,0.2745489771186607,True,True,mauna-loa-co2,2.0990647187942364,1,0.9098645265376923,0.005860890225717529,0.24980237507747796,True,1.0491174498820262,,0.9999999999999999,,1.0,117,True,True,0.01984543064936434,True,0.4998023360064236
1.2545028750740015,0.00039815394768045,True,True,mauna-loa-co2,2.0109506850055663,2,1.2325172945171048,0.00014802564229066605,0.0004907316263964131,True,0.03990818235856968,3,1.0000000000000002,,1.246014203173273,117,True,True,0.0004940748144252343,True,0.01984543064936434
1.2254358051054444,2.441672777450272e-07,True,True,mauna-loa-co2,2.0002349576582916,3,1.2453129365393043,6.889918295715837e-08,3.0406466965546774e-07,True,0.0009882657155118868,2,1.0,,1.2456055323507138,117,True,True,2.9914103910583484e-07,True,0.0004940748144252343
,,,,mauna-loa-co2,,4,1.245084535058385,1.5279511318652965e-14,,,,,,dual persistent load below admissibility threshold,,117,False,,,False,2.9914103910583484e-07
0.07678109960021572,0.27423713340459477,True,True,mauna-loa-co2,2.0996262341175163,1,0.9093999115095059,0.005801964135646143,0.24939122485075907,True,1.0485341376993051,,1.0000000000000002,,1.0,118,True,True,0.019148532474685925,True,0.49939085379165593
1.2724018567413313,0.00037064560669070544,True,True,mauna-loa-co2,2.01085267667285,2,1.2329205244137882,0.00014545526895908963,0.00045697657577277125,True,0.03850487778107919,3,1.0000000000000002,,1.2463010122285705,118,True,True,0.0004665468757510172,True,0.019148532474685925
1.2442411835332579,2.1771623421400938e-07,True,True,mauna-loa-co2,2.0002308442472065,3,1.2455662891057446,6.653289563534276e-08,2.711800019280208e-07,True,0.0009332014511643537,2,1.0000000000000002,,1.2458538209180978,118,True,True,2.708289856195362e-07,True,0.0004665468757510172
,,,,mauna-loa-co2,,4,1.24527872326151,1.424626560479724e-14,,,,,,dual persistent load below admissibility threshold,,118,False,,,False,2.708289856195362e-07
0.07980752478615245,0.2736757324188953,True,True,mauna-loa-co2,2.0994540797175225,1,0.9095423069028277,0.00573736926029732,0.24891965700760305,True,1.0474564536881852,,1.0000000000000002,,1.0,119,True,True,0.019865661696394848,True,0.4989184873379649
1.242722921735257,0.0003988823036469795,True,True,mauna-loa-co2,2.0107382437971633,2,1.2331726074810243,0.0001424651411288355,0.0004918907304663834,True,0.03994464571127755,3,1.0000000000000002,,1.246414715584138,119,True,True,0.0004904337842747569,True,0.019865661696394848
1.2119488641479599,2.4057967817191275e-07,True,True,mauna-loa-co2,2.0002260943634096,3,1.245655407957952,6.38586187758168e-08,2.996793771596268e-07,True,0.0009809784528637638,2,1.0000000000000004,,1.24593704362444,119,True,True,2.9150436020478024e-07,True,0.0004904337842747569
,,,,mauna-loa-co2,,4,1.2453178799520601,1.31375004596898e-14,,,,,,dual persistent load below admissibility threshold,,119,False,,,False,2.9150436020478024e-07
0.08439135266305345,0.27306019852320695,True,True,mauna-loa-co2,2.0994221459805096,1,0.9095687254036158,0.0056585111572665225,0.24836701672921166,True,1.046277134997164,,1.0,,1.0,120,True,True,0.020960028498665396,True,0.4983643413499923
1.2052243869240857,0.00044398053285489445,True,True,mauna-loa-co2,2.010602086316924,2,1.2334735283373996,0.0001389513807154328,0.0005476382343736454,True,0.04214227702867882,3,1.0000000000000002,,1.2465509211544725,120,True,True,0.0005294825458617386,True,0.020960028498665396
1.1728296278433326,2.8041358647008597e-07,True,True,mauna-loa-co2,2.0002205090364074,3,1.2457728201338265,6.079544843332258e-08,3.4933162442067963e-07,True,0.0010590818474094596,2,1.0,,1.246047524297977,120,True,True,3.288048578195612e-07,True,0.0005294825458617386
,,,,mauna-loa-co2,,4,1.2453934944203497,1.1932703221579984e-14,,,,,,dual persistent load below admissibility threshold,,120,False,,,False,3.288048578195612e-07
0.07501435808469861,0.2722047668147158,True,True,mauna-loa-co2,2.098490034307887,1,0.9103405299712695,0.005571993376019706,0.2477990316828142,True,1.044616096443719,,1.0,,1.0,121,True,True,0.018588485295696202,True,0.4977941659790864
1.2681731178887488,0.00034913972390153956,True,True,mauna-loa-co2,2.0104416973016908,2,1.2321105048406507,0.00013448991530501958,0.0004301787214762513,True,0.03737106592814699,3,1.0000000000000002,,1.244975829774429,121,True,True,0.00043819412185919866,True,0.018588485295696202
1.2373051506022468,1.920551351736455e-07,True,True,mauna-loa-co2,2.0002137694271633,3,1.2444056103869998,5.696167255203022e-08,2.389944877137181e-07,True,0.0008764819162248135,2,1.0000000000000002,,1.24467162626149,121,True,True,2.3758002060505226e-07,True,0.00043819412185919866
,,,,mauna-loa-co2,,4,1.2442854272459263,1.044575281010265e-14,,,,,,dual persistent load below admissibility threshold,,121,False,,,False,2.3758002060505226e-07
0.06285848306505651,0.2712382210637495,True,True,mauna-loa-co2,2.0970869366515474,1,0.9115047920013807,0.005498142219579198,0.2472349382735375,True,1.0427287707983706,,1.0000000000000002,,1.0,122,True,True,0.015540813180557448,True,0.4972272501317054
1.3956479970558473,0.0002440041923197583,True,True,mauna-loa-co2,2.0102987338414575,2,1.2318458435843913,0.00013076134828748112,0.0003005755501262607,True,0.031241677059741273,3,1.0,,1.2445322960611724,122,True,True,0.0003370725418901107,True,0.015540813180557448
1.380123662503699,1.1364152610303684e-07,True,True,mauna-loa-co2,2.000207956731194,3,1.2440416818100382,5.38602705904187e-08,1.413747952566813e-07,True,0.0006742151802842081,2,1.0,,1.2443003886516564,122,True,True,1.5680675019863246e-07,True,0.0003370725418901107
,,,,mauna-loa-co2,,4,1.2440104447022085,9.333470398682569e-15,,,,,,dual persistent load below admissibility threshold,,122,False,,,False,1.5680675019863246e-07
0.06874809609846058,0.2709739946754015,True,True,mauna-loa-co2,2.0979885584096474,1,0.9107563028237965,0.005427966062628364,0.2467912735519638,True,1.0422406673522748,,1.0000000000000002,,1.0,123,True,True,0.016966430190411882,True,0.49678091101809035
1.3157886973296185,0.0002907925095223714,True,True,mauna-loa-co2,2.0101881422517396,2,1.2322097636105407,0.0001280328638549068,0.0003583173694182772,True,0.03410571678510789,3,1.0000000000000004,,1.2447636919661849,123,True,True,0.00037876260994786353,True,0.016966430190411882
1.2884085469234265,1.4349032248680235e-07,True,True,mauna-loa-co2,2.0002035937915816,3,1.2442509683761656,5.165565647813052e-08,1.785379727068121e-07,True,0.0007576023336115957,2,1.0000000000000004,,1.2445042901484942,123,True,True,1.848365263235782e-07,True,0.00037876260994786353
,,,,mauna-loa-co2,,4,1.2441701328611239,8.591283261605001e-15,,,,,,dual persistent load below admissibility threshold,,123,False,,,False,1.848365263235782e-07
0.08351151404512683,0.27070145699075554,True,True,mauna-loa-co2,2.098740629600405,1,0.9101329040354909,0.0053713989729652,0.24637430317763487,True,1.0417331263077485,,1.0,,1.0,124,True,True,0.02057509108017739,True,0.49636106130279284
1.1916165294668168,0.00042760862557381633,True,True,mauna-loa-co2,2.0100966349279883,2,1.2334057424190448,0.00012598423801837323,0.0005274149342906603,True,0.04135792134360144,3,1.0000000000000002,,1.2458589899183328,124,True,True,0.0005044522363077407,True,0.02057509108017739
1.1568287870373533,2.545229889591588e-07,True,True,mauna-loa-co2,2.000200140807345,3,1.245229231129428,5.006522942991646e-08,3.169394658463772e-07,True,0.001009005434093323,2,1.0,,1.2454784523130757,124,True,True,2.9438060301919036e-07,True,0.0005044522363077407
,,,,mauna-loa-co2,,4,1.2449776277816842,8.108862419907985e-15,,,,,,dual persistent load below admissibility threshold,,124,False,,,False,2.9438060301919036e-07
0.08978374353603245,0.27048576358961296,True,True,mauna-loa-co2,2.099736685647296,1,0.9093085763629037,0.0053131153878246224,0.2459550246161039,True,1.0413403233142131,,1.0000000000000002,,1.0,125,True,True,0.022082762851530824,True,0.4959385290699886
1.1540544053156112,0.0004925259685413429,True,True,mauna-loa-co2,2.010002192630572,2,1.2341255784558782,0.00012379878081574452,0.0006078388958306265,True,0.044386401750917896,3,1.0,,1.2464695402219104,125,True,True,0.000562772801757054,True,0.022082762851530824
1.1214063528783595,3.1677548014896405e-07,True,True,mauna-loa-co2,2.0001965618935076,3,1.245766409344005,4.839911823208899e-08,3.9462825247339813e-07,True,0.0011256562232016358,2,1.0,,1.2460112795482943,125,True,True,3.5516422412274114e-07,True,0.000562772801757054
,,,,mauna-loa-co2,,4,1.2454107505522327,7.619781178247927e-15,,,,,,dual persistent load below admissibility threshold,,125,False,,,False,3.5516422412274114e-07
0.08603577421547168,0.26988469177385577,True,True,mauna-loa-co2,2.0995427203206716,1,0.9094689833500593,0.005256806908728337,0.24545175624931273,True,1.0401782962372146,,0.9999999999999999,,1.0,126,True,True,0.02111763188145686,True,0.4954308793861286
1.170034015728144,0.00045036616871881887,True,True,mauna-loa-co2,2.0098929232960794,2,1.233940271485739,0.000121112588965114,0.0005557249524968915,True,0.042444178875311815,3,1.0000000000000002,,1.2461475479434896,126,True,True,0.0005217817897112743,True,0.02111763188145686
1.1355122542968903,2.7230860830767007e-07,True,True,mauna-loa-co2,2.0001923637604233,3,1.2454020948877333,4.6349843283327605e-08,3.3913371124233555e-07,True,0.0010436639513297379,2,1.0000000000000002,,1.2456416651179438,126,True,True,3.0915029237111524e-07,True,0.0005217817897112743
,,,,mauna-loa-co2,,4,1.2449716986267692,6.9871619177540556e-15,,,,,,dual persistent load below admissibility threshold,,126,False,,,False,3.0915029237111524e-07
0.062494142767328155,0.26948775071520614,True,True,mauna-loa-co2,2.100307924201507,1,0.9088364974974624,0.005146292721425212,0.2449203034784772,True,1.0394302826529884,,1.0000000000000002,,1.0,127,True,True,0.015306084412201293,True,0.49489423463855103
1.3616400714209866,0.00023655371455451172,True,True,mauna-loa-co2,2.009721407152443,2,1.2323155677431183,0.00011657062991730587,0.00029150882505298665,True,0.03076096550288326,3,1.0,,1.2442954091174432,127,True,True,0.00031899988897856035,True,0.015306084412201293
1.3378620589205277,1.0177980859731311e-07,True,True,mauna-loa-co2,2.0001855272857054,3,1.243817957554523,4.287195992039051e-08,1.2659555364980026e-07,True,0.0006380589611406632,2,1.0000000000000004,,1.2440487197240975,127,True,True,1.3614208621481306e-07,True,0.00031899988897856035
,,,,mauna-loa-co2,,4,1.2437306853256997,5.917904239682629e-15,,,,,,dual persistent load below admissibility threshold,,127,False,,,False,1.3614208621481306e-07
0.06350525621678506,0.2688224007513332,True,True,mauna-loa-co2,2.0999469979196967,1,0.9091347145737712,0.005072118622651854,0.24439577657809922,True,1.0381382233405916,,1.0,,1.0,128,True,True,0.015520416409892348,True,0.4943640122198411
1.3405043487805646,0.00024319446401121085,True,True,mauna-loa-co2,2.0095944311197482,2,1.2327869126115072,0.00011360567151792565,0.0002998069524525909,True,0.031189742385979217,3,1.0000000000000002,,1.2446148017298841,128,True,True,0.00032290514543034324,True,0.015520416409892348
1.3130870848239604,1.0428658285888416e-07,True,True,mauna-loa-co2,2.0001807837665657,3,1.2440918856487686,4.072325641379596e-08,1.2974209151677574e-07,True,0.0006458686668691209,2,1.0000000000000002,,1.244316797265809,128,True,True,1.3691261349446684e-07,True,0.00032290514543034324
,,,,mauna-loa-co2,,4,1.2439370327085812,5.338931052577737e-15,,,,,,dual persistent load below admissibility threshold,,128,False,,,False,1.3691261349446684e-07
0.08295994502246926,0.267907691608895,True,True,mauna-loa-co2,2.0984631953171617,1,0.9103627725199008,0.0050373413537194555,0.2438931889124802,True,1.0363374504016645,,1.0000000000000002,,1.0,129,True,True,0.020233365543534068,True,0.4938554332114614
1.1734112588723218,0.00041328262582019396,True,True,mauna-loa-co2,2.009510621510314,2,1.234621086704373,0.00011194822634588376,0.0005102474446061646,True,0.04065916296863252,3,1.0,,1.246363100568671,129,True,True,0.00048038175716091534,True,0.020233365543534068
1.136572357291288,2.3080767980339427e-07,True,True,mauna-loa-co2,2.000177873160955,3,1.2455807206473148,3.9570111274114495e-08,2.8748959614044654e-07,True,0.000960848961343442,2,1.0000000000000002,,1.2458022760273202,129,True,True,2.6228297561313987e-07,True,0.00048038175716091534
,,,,mauna-loa-co2,,4,1.2450626928356687,5.060253878677342e-15,,,,,,dual persistent load below admissibility threshold,,129,False,,,False,2.6228297561313987e-07
0.07854586557258372,0.2675532122828628,True,True,mauna-loa-co2,2.0988162191806077,1,0.9100702943261114,0.004982642613788412,0.24349223065016148,True,1.0356594345469794,,1.0000000000000002,,0.9999999999999998,130,True,True,0.01912530801661614,True,0.4934493192316325
1.1967816794574646,0.00036922209037657314,True,True,mauna-loa-co2,2.0094174314289184,2,1.2349997849005374,0.00010982021757821024,0.0004559892021955946,True,0.0384307273100357,3,1.0,,1.2466303106895673,130,True,True,0.00043775569913445396,True,0.01912530801661614
1.158510581013371,1.916634852612014e-07,True,True,mauna-loa-co2,2.0001744670845536,3,1.2458005674194574,3.8083884816660644e-08,2.3877447869199554e-07,True,0.0008755877722294827,2,1.0000000000000002,,1.246017918612389,130,True,True,2.2200544302660245e-07,True,0.00043775569913445396
,,,,mauna-loa-co2,,4,1.2451986454909192,4.6842814011735515e-15,,,,,,dual persistent load below admissibility threshold,,130,False,,,False,2.2200544302660245e-07
0.0803165121754221,0.26736947682077805,True,True,mauna-loa-co2,2.0998966094570344,1,0.9091763638526464,0.00492784428781002,0.24308600874109942,True,1.0353278434438684,,1.0000000000000002,,1.0,131,True,True,0.019523820380729275,True,0.49303753279146956
1.1820847062483666,0.0003847343277465251,True,True,mauna-loa-co2,2.009325698016124,2,1.2351975365360828,0.00010772640783654488,0.00047522289385337367,True,0.03922971401445028,3,1.0000000000000002,,1.2467166157520775,131,True,True,0.0004505865308807871,True,0.019523820380729275
1.143909216815844,2.030629677690879e-07,True,True,mauna-loa-co2,2.0001711385618988,3,1.245875021741213,3.6662339462885466e-08,2.529910793841476e-07,True,0.0009012501744924801,2,1.0000000000000002,,1.246088239000738,131,True,True,2.322458542035432e-07,True,0.0004505865308807871
,,,,mauna-loa-co2,,4,1.245247403008712,4.34634384494694e-15,,,,,,dual persistent load below admissibility threshold,,131,False,,,False,2.322458542035432e-07
0.08584265262692264,0.2663950708638491,True,True,mauna-loa-co2,2.097846734643025,1,0.9108739575794784,0.004873045525213837,0.24265233247741982,True,1.0333941323996334,,1.0,,1.0,132,True,True,0.02082991988597169,True,0.49259753600421086
1.1479674997834803,0.000437884680648061,True,True,mauna-loa-co2,2.0092169883907296,2,1.2353491414061306,0.00010526596385361388,0.0005409404642734799,True,0.04185182890171221,3,1.0,,1.2467353401009686,132,True,True,0.0004980865243247621,True,0.02082991988597169
1.1122563473674136,2.481316749040112e-07,True,True,mauna-loa-co2,2.0001672343062276,3,1.245909943288059,3.504079126264274e-08,3.091497210076276e-07,True,0.000996256345803861,2,1.0000000000000004,,1.2461183021730446,132,True,True,2.7593988377987003e-07,True,0.0004980865243247621
,,,,mauna-loa-co2,,4,1.2453036771333466,3.9869164863196944e-15,,,,,,dual persistent load below admissibility threshold,,132,False,,,False,2.7593988377987003e-07
0.0900534418443078,0.2657842404974832,True,True,mauna-loa-co2,2.0966359416495375,1,0.9118796512321312,0.004832092223604296,0.2423632405278419,True,1.0321822864089334,,1.0,,1.0,133,True,True,0.021825643986071994,True,0.49230401230118154
1.125907892922745,0.0004807110621640658,True,True,mauna-loa-co2,2.0091366578038894,2,1.234660500341734,0.00010333051556570508,0.0005935149605312918,True,0.04385070141259424,3,1.0,,1.2459411708373356,133,True,True,0.0005363360600571692,True,0.021825643986071994
1.0931162521114324,2.877036279709995e-07,True,True,mauna-loa-co2,2.0001642885692554,3,1.2452315893794412,3.377426074995329e-08,3.582576459285592e-07,True,0.0010727602339982852,2,1.0000000000000002,,1.2454361666956508,133,True,True,3.1444185232448874e-07,True,0.0005363360600571692
,,,,mauna-loa-co2,,4,1.2447791749614925,3.705607669339186e-15,,,,,,dual persistent load below admissibility threshold,,133,False,,,False,3.1444185232448874e-07
0.07906803558539796,0.2651940594550573,True,True,mauna-loa-co2,2.09508874646567,1,0.9131679996049975,0.004799159439210811,0.24216672877970347,True,1.0310023655785658,,1.0,,1.0,134,True,True,0.01914764752875301,True,0.49210438809230655
1.1788389432548403,0.000369956919124278,True,True,mauna-loa-co2,2.0090677015603386,2,1.2333945989269886,0.00010152664282392536,0.0004563028658835532,True,0.03846892021087931,3,1.0000000000000004,,1.2445786530561898,134,True,True,0.00043220055791687897,True,0.01914764752875301
1.139142111502199,1.8682751808654618e-07,True,True,mauna-loa-co2,2.000161650191335,3,1.244094791374174,3.256462151414251e-08,2.3243114213683638e-07,True,0.0008644709811366402,2,1.0,,1.2442958995352382,134,True,True,2.1278869610638403e-07,True,0.00043220055791687897
,,,,mauna-loa-co2,,4,1.2439313533225054,3.4163626981027856e-15,,,,,,dual persistent load below admissibility threshold,,134,False,,,False,2.1278869610638403e-07
0.06422196870897173,0.2648024167203427,True,True,mauna-loa-co2,2.0946920195343393,1,0.9134989404831697,0.004787765636984287,0.24189672711141585,True,1.0302323295690474,,1.0,,1.0000000000000002,135,True,True,0.01553508403935202,True,0.49182997784947574
1.2974144095917874,0.00024351753990730146,True,True,mauna-loa-co2,2.0090275723240043,2,1.2339364304744136,0.00010069926850479813,0.00030048516395112613,True,0.031210412173428775,3,1.0,,1.245075880843745,135,True,True,0.0003131164835628743,True,0.01553508403935202
1.2617698247097933,9.805764528140588e-08,True,True,mauna-loa-co2,2.000160268185878,3,1.244553737592912,3.203718250907302e-08,1.2203800893453367e-07,True,0.0006262831497365378,2,1.0000000000000004,,1.244753199962662,135,True,True,1.2370635170560532e-07,True,0.0003131164835628743
,,,,mauna-loa-co2,,4,1.2443275380094343,3.307787836874733e-15,,,,,,dual persistent load below admissibility threshold,,135,False,,,False,1.2370635170560532e-07
0.07424682796110986,0.265085050039074,True,True,mauna-loa-co2,2.0974071478682395,1,0.9112388250272871,0.004721966522814606,0.24155578952990542,True,1.0308404912079967,,1.0000000000000002,,1.0,136,True,True,0.01793475114823695,True,0.4914832545773105
1.2055050441917992,0.00032453209948197885,True,True,mauna-loa-co2,2.00894373804498,2,1.2349641115324066,9.900383060514693e-05,0.0004007854959005086,True,0.036029906012645635,3,1.0000000000000002,,1.246009307040903,136,True,True,0.00038775708513316454,True,0.01793475114823695
1.16463654967498,1.5037922880083816e-07,True,True,mauna-loa-co2,2.000157438343691,3,1.2453868231018814,3.099749220237794e-08,1.8728031001678677e-07,True,0.0007755752180995669,2,1.0,,1.2455828947405647,136,True,True,1.7510957721159197e-07,True,0.00038775708513316454
,,,,mauna-loa-co2,,4,1.24501567805573,3.1104685362448766e-15,,,,,,dual persistent load below admissibility threshold,,136,False,,,False,1.7510957721159197e-07
0.08333238317563355,0.2651520751521786,True,True,mauna-loa-co2,2.098847529934661,1,0.9100443626236854,0.004681948277701959,0.24130015123021187,True,1.0310024269479632,,1.0,,0.9999999999999998,137,True,True,0.020108116662654343,True,0.4912231175649329
1.1492887349777867,0.0004079303801890055,True,True,mauna-loa-co2,2.0088886997650715,2,1.2359744331101086,9.798502088053487e-05,0.0005041915204024971,True,0.04039496833716405,3,1.0000000000000002,,1.2469606387633276,137,True,True,0.0004646992187697228,True,0.020108116662654343
1.1119997931620675,2.1597897988720405e-07,True,True,mauna-loa-co2,2.000155668829385,3,1.2462192182779475,3.041905385167995e-08,2.6915715547949996e-07,True,0.0009294707767228476,2,1.0,,1.246413215764814,137,True,True,2.401312000191194e-07,True,0.0004646992187697228
,,,,mauna-loa-co2,,4,1.2456943927492443,3.0251482314555124e-15,,,,,,dual persistent load below admissibility threshold,,137,False,,,False,2.401312000191194e-07
0.08164443068680186,0.2653177796504366,True,True,mauna-loa-co2,2.100964049681486,1,0.9082948714713306,0.004651749267477672,0.24098677856665213,True,1.0313717443308066,,1.0000000000000002,,1.0,138,True,True,0.019675228339120696,True,0.4909040421168399
1.1564008241301675,0.00039053528429257707,True,True,mauna-loa-co2,2.008836334268816,2,1.2359893004692346,9.6865011587717e-05,0.000482697432841336,True,0.03952431357266114,3,1.0,,1.2469109150808606,138,True,True,0.0004476596542641053,True,0.019675228339120696
1.118108238498027,2.004300067305499e-07,True,True,mauna-loa-co2,2.000153896222718,3,1.2461129644438163,2.9744037485783586e-08,2.497584298504996e-07,True,0.000895388201658065,2,1.0000000000000002,,1.246304736522123,138,True,True,2.2406795855518933e-07,True,0.0004476596542641053
,,,,mauna-loa-co2,,4,1.2455034982554223,2.894697777740977e-15,,,,,,dual persistent load below admissibility threshold,,138,False,,,False,2.2406795855518933e-07
0.05622532729807248,0.26569050549145756,True,True,mauna-loa-co2,2.1033497130957466,1,0.9063309557531208,0.004562872827106868,0.24080352977660252,True,1.032150223448981,,1.0,,0.9999999999999998,139,True,True,0.013539257276220622,True,0.4907173624160883
1.3774628177750228,0.00018491022411571464,True,True,mauna-loa-co2,2.0087214202722676,2,1.2328316114004225,9.381447898866635e-05,0.00022796316956098976,True,0.027196596105321522,3,1.0000000000000002,,1.2435836540083816,139,True,True,0.00025250475822858465,True,0.013539257276220622
1.350332069265234,6.376818842046755e-08,True,True,mauna-loa-co2,2.0001495560516678,3,1.2432686784802804,2.782458576919159e-08,7.928099134659622e-08,True,0.0005050472800718373,2,1.0,,1.243454616834996,139,True,True,8.609535374193273e-08,True,0.00025250475822858465
,,,,mauna-loa-co2,,4,1.2432954738812492,2.4913440733234955e-15,,,,,,dual persistent load below admissibility threshold,,139,False,,,False,8.609535374193273e-08
0.061516959124545065,0.2653349821467026,True,True,mauna-loa-co2,2.1033315939650237,1,0.9063458397002095,0.00452009525739188,0.24048525719559327,True,1.0314590104679877,,1.0,,1.0,140,True,True,0.014793921736957018,True,0.4903929620167823
1.3030947599919114,0.00022075307909383748,True,True,mauna-loa-co2,2.0086491715874115,2,1.233339779652241,9.23254456798465e-05,0.0002722635539271472,True,0.029715798641467714,3,1.0000000000000002,,1.2440071470320324,140,True,True,0.0002851954760112847,True,0.014793921736957018
1.2656962393853275,8.134842736138844e-08,True,True,mauna-loa-co2,2.0001471397224964,3,1.2436313697951742,2.694889758872665e-08,1.0116745615012674e-07,True,0.0005704329156057669,2,1.0,,1.2438143573698137,140,True,True,1.0294725096128161e-07,True,0.0002851954760112847
,,,,mauna-loa-co2,,4,1.2435727564682393,2.3370939995064756e-15,,,,,,dual persistent load below admissibility threshold,,140,False,,,False,1.0294725096128161e-07
0.07882388561914605,0.26461501138397453,True,True,mauna-loa-co2,2.1020203796542396,1,0.9074242350343401,0.004518814800206711,0.24011807428370627,True,1.0300287531711116,,1.0000000000000004,,0.9999999999999998,141,True,True,0.018927039622428483,True,0.4900184427995607
1.1635920083942484,0.00036132117680190884,True,True,mauna-loa-co2,2.0086210634091857,2,1.2363102111376467,9.21849726152527e-05,0.0004467050603804709,True,0.03801725045359009,3,1.0000000000000002,,1.246968519861287,141,True,True,0.00041683685681640685,True,0.018927039622428483
1.1233572966293344,1.7377842119532408e-07,True,True,mauna-loa-co2,2.000146506821988,3,1.2461537966674854,2.6912505876158412e-08,2.165546393514345e-07,True,0.0008337347830759933,2,1.0000000000000002,,1.2463363666999425,141,True,True,1.9518666126905626e-07,True,0.00041683685681640685
,,,,mauna-loa-co2,,4,1.2454962265965002,2.354440451332163e-15,,,,,,dual persistent load below admissibility threshold,,141,False,,,False,1.9518666126905626e-07
0.07226387059091438,0.26448128847164015,True,True,mauna-loa-co2,2.1029699828444315,1,0.9066429871655409,0.004468212288639283,0.23979010542931897,True,1.0297900779192029,,1.0000000000000002,,1.0,142,True,True,0.01732816114772602,True,0.4896836789492978
